model_type,data_profile,median_mse,std_dev_mse,cv_mse,leakage_rate,lambda_reg,window_size,n_layers,lag,base_seed,reservoir_size,spectral_radius,sparsity
QRC,Mackey_Glass_(tau=17),0.03799984663954545,9.587459710965716e-18,2.523025895843563e-16,0.1,1e-08,1,1.0,0.0,2025,,,
QRC,Mackey_Glass_(tau=17),0.03799984663954544,1.5656256147571663e-17,4.120084035096765e-16,0.1,1e-08,1,2.0,0.0,2025,,,
QRC,Mackey_Glass_(tau=17),0.03799984663954545,1.434309363312659e-17,3.7745135576942323e-16,0.1,1e-08,1,4.0,0.0,2025,,,
QRC,Mackey_Glass_(tau=17),0.001232845407550212,0.008319067280554454,6.747859244643883,0.1,1e-08,2,1.0,0.0,2025,,,
QRC,Mackey_Glass_(tau=17),0.0006964208977921631,0.00027616340665836253,0.39654669688097094,0.1,1e-08,2,2.0,0.0,2025,,,
QRC,Mackey_Glass_(tau=17),0.0006756350262065893,0.0001488515443603,0.22031353998332465,0.1,1e-08,2,4.0,0.0,2025,,,
QRC,Mackey_Glass_(tau=17),0.0006478603672159826,0.0002062348698258046,0.31833228309990197,0.1,1e-08,4,1.0,0.0,2025,,,
QRC,Mackey_Glass_(tau=17),0.0008293637026063756,0.00014449642651588262,0.17422564559045103,0.1,1e-08,4,2.0,0.0,2025,,,
QRC,Mackey_Glass_(tau=17),0.0008359512733076718,0.0001803120139769264,0.2156967992446165,0.1,1e-08,4,4.0,0.0,2025,,,
QRC,Mackey_Glass_(tau=17),0.0004928348131057593,8.494677956135846e-05,0.17236359385011504,0.1,1e-08,6,1.0,0.0,2025,,,
QRC,Mackey_Glass_(tau=17),0.00047962992402086137,4.050889255507873e-05,0.08445864306272267,0.1,1e-08,6,2.0,0.0,2025,,,
QRC,Mackey_Glass_(tau=17),0.0005021873894155945,6.990596553351859e-05,0.13920294895271976,0.1,1e-08,6,4.0,0.0,2025,,,
QRC,Mackey_Glass_(tau=17),0.0002628070101678731,5.962502806185999e-05,0.22687761648280744,0.1,1e-08,8,1.0,0.0,2025,,,
QRC,Mackey_Glass_(tau=17),0.0002651220608537361,3.6587790029578047e-05,0.13800356677886183,0.1,1e-08,8,2.0,0.0,2025,,,
QRC,Mackey_Glass_(tau=17),0.00028228859019885925,1.7669174290068607e-05,0.06259259107008715,0.1,1e-08,8,4.0,0.0,2025,,,
QRC,Mackey_Glass_(tau=17),0.00016578417574910576,4.166007178517687e-05,0.25129100287728506,0.1,1e-08,10,1.0,0.0,2025,,,
QRC,Mackey_Glass_(tau=17),0.00011842241717713561,3.448337869644939e-05,0.29118962033066204,0.1,1e-08,10,2.0,0.0,2025,,,
QRC,Mackey_Glass_(tau=17),0.000145793488440634,1.628243628536087e-05,0.111681505528904,0.1,1e-08,10,4.0,0.0,2025,,,
QRC,Mackey_Glass_(tau=17),0.010854425485931773,1.5691164231371369e-18,1.4456006217656021e-16,0.3,1e-08,1,1.0,0.0,2025,,,
QRC,Mackey_Glass_(tau=17),0.010854425485931773,1.6539939370299606e-18,1.5237968505782943e-16,0.3,1e-08,1,2.0,0.0,2025,,,
QRC,Mackey_Glass_(tau=17),0.010854425485931777,2.0921552308495158e-18,1.9274674956874687e-16,0.3,1e-08,1,4.0,0.0,2025,,,
QRC,Mackey_Glass_(tau=17),0.0009057481766857997,0.003442548062167614,3.800778351841849,0.3,1e-08,2,1.0,0.0,2025,,,
QRC,Mackey_Glass_(tau=17),0.0003794891379185228,3.49563086798078e-05,0.09211412182056447,0.3,1e-08,2,2.0,0.0,2025,,,
QRC,Mackey_Glass_(tau=17),0.0004078799046985826,4.990719636647549e-05,0.1223575758245707,0.3,1e-08,2,4.0,0.0,2025,,,
QRC,Mackey_Glass_(tau=17),0.000187726897859408,0.0001497972616964115,0.7979531085023165,0.3,1e-08,4,1.0,0.0,2025,,,
QRC,Mackey_Glass_(tau=17),0.0001838772492583164,4.6838634894539754e-05,0.25472773322130465,0.3,1e-08,4,2.0,0.0,2025,,,
QRC,Mackey_Glass_(tau=17),0.00015806624704430174,3.0358756739157407e-05,0.1920635006324194,0.3,1e-08,4,4.0,0.0,2025,,,
QRC,Mackey_Glass_(tau=17),0.0001017122090174865,6.43687396981216e-05,0.632851653895898,0.3,1e-08,6,1.0,0.0,2025,,,
QRC,Mackey_Glass_(tau=17),4.911160482780399e-05,1.7391194509658546e-05,0.3541157852738853,0.3,1e-08,6,2.0,0.0,2025,,,
QRC,Mackey_Glass_(tau=17),7.228208555497945e-05,3.0102292160941616e-05,0.41645577780188847,0.3,1e-08,6,4.0,0.0,2025,,,
QRC,Mackey_Glass_(tau=17),5.5786213198547755e-05,7.508125474897737e-05,1.3458747321987419,0.3,1e-08,8,1.0,0.0,2025,,,
QRC,Mackey_Glass_(tau=17),2.0265454326416657e-05,8.96238973181896e-06,0.4422496326734804,0.3,1e-08,8,2.0,0.0,2025,,,
QRC,Mackey_Glass_(tau=17),2.717971495529481e-05,9.956626759541308e-06,0.36632565043150617,0.3,1e-08,8,4.0,0.0,2025,,,
QRC,Mackey_Glass_(tau=17),4.902463358237338e-05,4.7817411120795264e-05,0.9753751864447965,0.3,1e-08,10,1.0,0.0,2025,,,
QRC,Mackey_Glass_(tau=17),1.705861234106652e-05,1.829332437193082e-05,1.072380566846688,0.3,1e-08,10,2.0,0.0,2025,,,
QRC,Mackey_Glass_(tau=17),2.7512823535845943e-05,1.233059071683486e-05,0.44817612778890414,0.3,1e-08,10,4.0,0.0,2025,,,
QRC,Mackey_Glass_(tau=17),0.004812103188243343,1.6745412333905563e-18,3.479853128423556e-16,0.5,1e-08,1,1.0,0.0,2025,,,
QRC,Mackey_Glass_(tau=17),0.004812103188243341,2.008768656915103e-18,4.1744089399886794e-16,0.5,1e-08,1,2.0,0.0,2025,,,
QRC,Mackey_Glass_(tau=17),0.004812103188243342,2.219065726542899e-18,4.611425897857708e-16,0.5,1e-08,1,4.0,0.0,2025,,,
QRC,Mackey_Glass_(tau=17),0.0007087635550073565,0.0016695777355583217,2.355620183575879,0.5,1e-08,2,1.0,0.0,2025,,,
QRC,Mackey_Glass_(tau=17),0.00019724200333693195,1.9580159606627738e-05,0.0992697258969764,0.5,1e-08,2,2.0,0.0,2025,,,
QRC,Mackey_Glass_(tau=17),0.00021435157957812401,2.8828087932214792e-05,0.1344897387224894,0.5,1e-08,2,4.0,0.0,2025,,,
QRC,Mackey_Glass_(tau=17),8.807788710426052e-05,8.13078363053733e-05,0.9231356357257605,0.5,1e-08,4,1.0,0.0,2025,,,
QRC,Mackey_Glass_(tau=17),8.910525982685072e-05,2.427296964796306e-05,0.2724078207631096,0.5,1e-08,4,2.0,0.0,2025,,,
QRC,Mackey_Glass_(tau=17),7.40388855474239e-05,1.7410023181175306e-05,0.23514701838703014,0.5,1e-08,4,4.0,0.0,2025,,,
QRC,Mackey_Glass_(tau=17),5.2351932801262936e-05,3.8597514397411605e-05,0.7372700936168776,0.5,1e-08,6,1.0,0.0,2025,,,
QRC,Mackey_Glass_(tau=17),3.622251907199937e-05,9.492302339211538e-06,0.26205527893694314,0.5,1e-08,6,2.0,0.0,2025,,,
QRC,Mackey_Glass_(tau=17),4.114154418082429e-05,1.556232662478127e-05,0.3782630655860198,0.5,1e-08,6,4.0,0.0,2025,,,
QRC,Mackey_Glass_(tau=17),4.9662000799682315e-05,6.69676237999213e-05,1.348468098779252,0.5,1e-08,8,1.0,0.0,2025,,,
QRC,Mackey_Glass_(tau=17),2.4842856051238197e-05,4.60615309149659e-06,0.18541157594748509,0.5,1e-08,8,2.0,0.0,2025,,,
QRC,Mackey_Glass_(tau=17),2.4461355190993474e-05,4.577357682967552e-06,0.18712608713735157,0.5,1e-08,8,4.0,0.0,2025,,,
QRC,Mackey_Glass_(tau=17),3.113369972651852e-05,5.3905029689232484e-05,1.731404560419724,0.5,1e-08,10,1.0,0.0,2025,,,
QRC,Mackey_Glass_(tau=17),1.1804059771514031e-05,1.085708129955626e-05,0.9197751883429927,0.5,1e-08,10,2.0,0.0,2025,,,
QRC,Mackey_Glass_(tau=17),1.2252078314203496e-05,3.5017880304730646e-06,0.28581175704807066,0.5,1e-08,10,4.0,0.0,2025,,,
QRC,Mackey_Glass_(tau=17),0.0027153437084147815,1.408325090029147e-18,5.186544471938425e-16,0.7,1e-08,1,1.0,0.0,2025,,,
QRC,Mackey_Glass_(tau=17),0.0027153437084147807,2.017262431192619e-18,7.429123705191259e-16,0.7,1e-08,1,2.0,0.0,2025,,,
QRC,Mackey_Glass_(tau=17),0.002715343708414781,1.5192904437676704e-18,5.595204905586825e-16,0.7,1e-08,1,4.0,0.0,2025,,,
QRC,Mackey_Glass_(tau=17),0.000576057739275465,0.0010130233641085858,1.7585448385481515,0.7,1e-08,2,1.0,0.0,2025,,,
QRC,Mackey_Glass_(tau=17),9.96447769086706e-05,1.2912324036765508e-05,0.12958355106359762,0.7,1e-08,2,2.0,0.0,2025,,,
QRC,Mackey_Glass_(tau=17),0.00011296571820033429,2.074532220712902e-05,0.1836426354616637,0.7,1e-08,2,4.0,0.0,2025,,,
QRC,Mackey_Glass_(tau=17),4.5192592528614245e-05,4.903406659326003e-05,1.0850022946174975,0.7,1e-08,4,1.0,0.0,2025,,,
QRC,Mackey_Glass_(tau=17),4.14459674149641e-05,1.6164795717856158e-05,0.39002095320906527,0.7,1e-08,4,2.0,0.0,2025,,,
QRC,Mackey_Glass_(tau=17),3.1484983518639007e-05,1.0293108786330465e-05,0.32692120611201775,0.7,1e-08,4,4.0,0.0,2025,,,
QRC,Mackey_Glass_(tau=17),2.27278342001636e-05,2.9481207571880875e-05,1.2971410875422817,0.7,1e-08,6,1.0,0.0,2025,,,
QRC,Mackey_Glass_(tau=17),1.5973574322986685e-05,7.181565226886884e-06,0.4495903723033543,0.7,1e-08,6,2.0,0.0,2025,,,
QRC,Mackey_Glass_(tau=17),1.7616532653940058e-05,9.319774522070354e-06,0.5290356907995696,0.7,1e-08,6,4.0,0.0,2025,,,
QRC,Mackey_Glass_(tau=17),3.850019745611363e-05,6.647407942537669e-05,1.7265906103767517,0.7,1e-08,8,1.0,0.0,2025,,,
QRC,Mackey_Glass_(tau=17),1.2154772285399557e-05,4.258600736495379e-06,0.35036450181883344,0.7,1e-08,8,2.0,0.0,2025,,,
QRC,Mackey_Glass_(tau=17),1.3485674270646738e-05,2.8641218448923495e-06,0.21238254665000103,0.7,1e-08,8,4.0,0.0,2025,,,
QRC,Mackey_Glass_(tau=17),2.454157680719883e-05,5.492939469736055e-05,2.238217826380577,0.7,1e-08,10,1.0,0.0,2025,,,
QRC,Mackey_Glass_(tau=17),6.609853555000297e-06,1.0229957165727564e-05,1.5476828768753417,0.7,1e-08,10,2.0,0.0,2025,,,
QRC,Mackey_Glass_(tau=17),8.851120884324859e-06,2.8865040348561676e-06,0.3261173440719924,0.7,1e-08,10,4.0,0.0,2025,,,
QRC,Mackey_Glass_(tau=17),0.0017777123805470666,2.2036016654840475e-18,1.2395715356417327e-15,0.9,1e-08,1,1.0,0.0,2025,,,
QRC,Mackey_Glass_(tau=17),0.0017777123805470666,1.2422171683169e-18,6.987728621964284e-16,0.9,1e-08,1,2.0,0.0,2025,,,
QRC,Mackey_Glass_(tau=17),0.0017777123805470657,1.881304501457195e-18,1.0582727116285539e-15,0.9,1e-08,1,4.0,0.0,2025,,,
QRC,Mackey_Glass_(tau=17),0.0005028769492361743,0.0007031406910689205,1.3982360737292276,0.9,1e-08,2,1.0,0.0,2025,,,
QRC,Mackey_Glass_(tau=17),5.2704875531406376e-05,1.0026630065458501e-05,0.1902410349016709,0.9,1e-08,2,2.0,0.0,2025,,,
QRC,Mackey_Glass_(tau=17),6.280433152777523e-05,1.6526245044703652e-05,0.2631386186698749,0.9,1e-08,2,4.0,0.0,2025,,,
QRC,Mackey_Glass_(tau=17),2.3032504326861423e-05,3.305954665304702e-05,1.4353431213509709,0.9,1e-08,4,1.0,0.0,2025,,,
QRC,Mackey_Glass_(tau=17),2.00786874580539e-05,1.1633156758579868e-05,0.5793783474583452,0.9,1e-08,4,2.0,0.0,2025,,,
QRC,Mackey_Glass_(tau=17),1.3121248961367782e-05,6.815887339593051e-06,0.5194541586445557,0.9,1e-08,4,4.0,0.0,2025,,,
QRC,Mackey_Glass_(tau=17),9.702721622011505e-06,2.3885708760116426e-05,2.4617534842934714,0.9,1e-08,6,1.0,0.0,2025,,,
QRC,Mackey_Glass_(tau=17),6.365039412877742e-06,5.917791558666681e-06,0.9297336865964743,0.9,1e-08,6,2.0,0.0,2025,,,
QRC,Mackey_Glass_(tau=17),8.255590804559817e-06,6.585418736983058e-06,0.7976919996259659,0.9,1e-08,6,4.0,0.0,2025,,,
QRC,Mackey_Glass_(tau=17),3.001516867589721e-05,6.212773463154152e-05,2.0698779108121874,0.9,1e-08,8,1.0,0.0,2025,,,
QRC,Mackey_Glass_(tau=17),6.6894406898024845e-06,4.194431032333268e-06,0.6270226804951483,0.9,1e-08,8,2.0,0.0,2025,,,
QRC,Mackey_Glass_(tau=17),8.774849566815443e-06,2.3102715386986303e-06,0.2632833213956819,0.9,1e-08,8,4.0,0.0,2025,,,
QRC,Mackey_Glass_(tau=17),1.9729769843305115e-05,5.1606933609389206e-05,2.615688577173187,0.9,1e-08,10,1.0,0.0,2025,,,
QRC,Mackey_Glass_(tau=17),3.1859016990978698e-06,9.310582936319892e-06,2.922432584456798,0.9,1e-08,10,2.0,0.0,2025,,,
QRC,Mackey_Glass_(tau=17),5.8614988269357185e-06,2.457539469672674e-06,0.4192680988656666,0.9,1e-08,10,4.0,0.0,2025,,,
Classical_ESN,Mackey_Glass_(tau=17),0.0009285527522645377,0.0019724967024215725,2.1242699433188723,0.1,1e-08,10,,,2025,50.0,0.9,0.1
Classical_ESN,Mackey_Glass_(tau=17),0.00023776779264065193,0.0003932801928917266,1.6540515791644954,0.3,1e-08,10,,,2025,50.0,0.9,0.1
Classical_ESN,Mackey_Glass_(tau=17),0.00020241716176680713,0.00028652499360423765,1.4155172965735296,0.5,1e-08,10,,,2025,50.0,0.9,0.1
Classical_ESN,Mackey_Glass_(tau=17),0.0002337207498645207,0.00016287903743254756,0.6968959218510232,0.7,1e-08,10,,,2025,50.0,0.9,0.1
Classical_ESN,Mackey_Glass_(tau=17),0.0002028517628535501,0.0001958642539270017,0.965553619903254,0.9,1e-08,10,,,2025,50.0,0.9,0.1
Classical_ESN,Mackey_Glass_(tau=17),0.0020536549280063586,0.0032429276080233075,1.5791005410882089,0.1,1e-08,10,,,2025,50.0,0.9,0.2
Classical_ESN,Mackey_Glass_(tau=17),0.0005701468746983612,0.0007623759907769108,1.3371571863482534,0.3,1e-08,10,,,2025,50.0,0.9,0.2
Classical_ESN,Mackey_Glass_(tau=17),0.00018500997158831054,0.0008176209574728662,4.419334538855342,0.5,1e-08,10,,,2025,50.0,0.9,0.2
Classical_ESN,Mackey_Glass_(tau=17),0.0002132747957702548,0.0002191304864474835,1.0274560838568876,0.7,1e-08,10,,,2025,50.0,0.9,0.2
Classical_ESN,Mackey_Glass_(tau=17),0.00018493623386859768,0.000146850365164943,0.7940594554839062,0.9,1e-08,10,,,2025,50.0,0.9,0.2
Classical_ESN,Mackey_Glass_(tau=17),0.0020334408409163375,0.0014509337282859155,0.7135362382276513,0.1,1e-08,10,,,2025,50.0,1.1,0.1
Classical_ESN,Mackey_Glass_(tau=17),0.00021376861858183552,0.0002595582466954274,1.214201824465,0.3,1e-08,10,,,2025,50.0,1.1,0.1
Classical_ESN,Mackey_Glass_(tau=17),0.0001634237622703778,0.0005142216938401425,3.1465540059552914,0.5,1e-08,10,,,2025,50.0,1.1,0.1
Classical_ESN,Mackey_Glass_(tau=17),4.8854307475793175e-05,0.0005112492040928049,10.464772309916047,0.7,1e-08,10,,,2025,50.0,1.1,0.1
Classical_ESN,Mackey_Glass_(tau=17),0.00012693057677099835,0.00027068005786287403,2.1325047498304617,0.9,1e-08,10,,,2025,50.0,1.1,0.1
Classical_ESN,Mackey_Glass_(tau=17),0.0023787210062787604,0.007486296583794867,3.1471940442087956,0.1,1e-08,10,,,2025,50.0,1.1,0.2
Classical_ESN,Mackey_Glass_(tau=17),0.00026930523061621293,0.000400446217125876,1.4869604136896701,0.3,1e-08,10,,,2025,50.0,1.1,0.2
Classical_ESN,Mackey_Glass_(tau=17),0.00020059088396795466,0.0002953182563897818,1.4722416619738325,0.5,1e-08,10,,,2025,50.0,1.1,0.2
Classical_ESN,Mackey_Glass_(tau=17),9.799612397347705e-05,9.51649302795031e-05,0.9711091257574614,0.7,1e-08,10,,,2025,50.0,1.1,0.2
Classical_ESN,Mackey_Glass_(tau=17),0.00016631090519765517,9.136376158397363e-05,0.5493552059944039,0.9,1e-08,10,,,2025,50.0,1.1,0.2
Classical_ESN,Mackey_Glass_(tau=17),0.001208630116146874,0.00407245564424503,3.3694805299309127,0.1,1e-08,10,,,2025,50.0,1.25,0.1
Classical_ESN,Mackey_Glass_(tau=17),0.00020868531366041444,0.0007492142151362152,3.5901626328884,0.3,1e-08,10,,,2025,50.0,1.25,0.1
Classical_ESN,Mackey_Glass_(tau=17),0.0003369601960988989,0.0012628161930732284,3.747671706312124,0.5,1e-08,10,,,2025,50.0,1.25,0.1
Classical_ESN,Mackey_Glass_(tau=17),0.0002793240186488095,0.00019592304379282608,0.7014185344338669,0.7,1e-08,10,,,2025,50.0,1.25,0.1
Classical_ESN,Mackey_Glass_(tau=17),0.0002571394706605148,0.00038751788327402704,1.50703383762364,0.9,1e-08,10,,,2025,50.0,1.25,0.1
Classical_ESN,Mackey_Glass_(tau=17),0.001388031829113889,0.005071667019230912,3.653854985781294,0.1,1e-08,10,,,2025,50.0,1.25,0.2
Classical_ESN,Mackey_Glass_(tau=17),0.0004944582560802189,0.0009055961957536975,1.8314917075765789,0.3,1e-08,10,,,2025,50.0,1.25,0.2
Classical_ESN,Mackey_Glass_(tau=17),0.0004312242723539904,0.000597805586445576,1.386298556855908,0.5,1e-08,10,,,2025,50.0,1.25,0.2
Classical_ESN,Mackey_Glass_(tau=17),0.00021446401959879198,0.0004508792343753783,2.102353743154024,0.7,1e-08,10,,,2025,50.0,1.25,0.2
Classical_ESN,Mackey_Glass_(tau=17),0.0005065732857293052,0.0005369191745422902,1.0599042422248866,0.9,1e-08,10,,,2025,50.0,1.25,0.2
Classical_ESN,Mackey_Glass_(tau=17),0.003589784272373732,0.0036761533991493934,1.0240596983613586,0.1,1e-08,10,,,2025,100.0,0.9,0.1
Classical_ESN,Mackey_Glass_(tau=17),0.0008700470972148169,0.001317289232573584,1.5140435923416935,0.3,1e-08,10,,,2025,100.0,0.9,0.1
Classical_ESN,Mackey_Glass_(tau=17),0.00039465223292257446,0.0007341095133927315,1.8601428096740404,0.5,1e-08,10,,,2025,100.0,0.9,0.1
Classical_ESN,Mackey_Glass_(tau=17),0.0006518369192499947,0.0009123413242714299,1.3996465946132235,0.7,1e-08,10,,,2025,100.0,0.9,0.1
Classical_ESN,Mackey_Glass_(tau=17),0.0002850977368652179,0.00029518976628023545,1.035398490096709,0.9,1e-08,10,,,2025,100.0,0.9,0.1
Classical_ESN,Mackey_Glass_(tau=17),0.0024613919082359273,0.003668832958707862,1.4905521328934994,0.1,1e-08,10,,,2025,100.0,0.9,0.2
Classical_ESN,Mackey_Glass_(tau=17),0.00042309994244366756,0.0006847661850088573,1.6184501965514413,0.3,1e-08,10,,,2025,100.0,0.9,0.2
Classical_ESN,Mackey_Glass_(tau=17),0.00043017841287683865,0.0009669995223218593,2.247903412574806,0.5,1e-08,10,,,2025,100.0,0.9,0.2
Classical_ESN,Mackey_Glass_(tau=17),0.0012941122896264828,0.0009603354969405967,0.742080501544249,0.7,1e-08,10,,,2025,100.0,0.9,0.2
Classical_ESN,Mackey_Glass_(tau=17),0.0005107194286732487,0.00021279487018297004,0.41665708848353467,0.9,1e-08,10,,,2025,100.0,0.9,0.2
Classical_ESN,Mackey_Glass_(tau=17),0.002356868364761263,0.0026288962913753786,1.1154192277690784,0.1,1e-08,10,,,2025,100.0,1.1,0.1
Classical_ESN,Mackey_Glass_(tau=17),0.0005386625151869496,0.0009728354601508865,1.8060203424648023,0.3,1e-08,10,,,2025,100.0,1.1,0.1
Classical_ESN,Mackey_Glass_(tau=17),0.00029163778237451535,0.0010337801635581798,3.544740174407924,0.5,1e-08,10,,,2025,100.0,1.1,0.1
Classical_ESN,Mackey_Glass_(tau=17),0.0005642856843720365,0.0004068590567163124,0.721016088099212,0.7,1e-08,10,,,2025,100.0,1.1,0.1
Classical_ESN,Mackey_Glass_(tau=17),0.00011305511919169146,0.00044865641544818575,3.968475011622101,0.9,1e-08,10,,,2025,100.0,1.1,0.1
Classical_ESN,Mackey_Glass_(tau=17),0.008436795971993186,0.006242714852380388,0.7399390566162467,0.1,1e-08,10,,,2025,100.0,1.1,0.2
Classical_ESN,Mackey_Glass_(tau=17),0.0010953225518099702,0.0015606504545964605,1.4248318470367995,0.3,1e-08,10,,,2025,100.0,1.1,0.2
Classical_ESN,Mackey_Glass_(tau=17),0.0005820721365893072,0.0021525850031985042,3.698141291922558,0.5,1e-08,10,,,2025,100.0,1.1,0.2
Classical_ESN,Mackey_Glass_(tau=17),0.0004200167404139912,0.00036336741686258825,0.8651260340348189,0.7,1e-08,10,,,2025,100.0,1.1,0.2
Classical_ESN,Mackey_Glass_(tau=17),0.00031202585675254576,0.00039624225805966456,1.2699019952500512,0.9,1e-08,10,,,2025,100.0,1.1,0.2
Classical_ESN,Mackey_Glass_(tau=17),0.004110462427158533,0.01663472347693018,4.046922644766608,0.1,1e-08,10,,,2025,100.0,1.25,0.1
Classical_ESN,Mackey_Glass_(tau=17),0.001113116323748379,0.0023480635671775272,2.1094503036937846,0.3,1e-08,10,,,2025,100.0,1.25,0.1
Classical_ESN,Mackey_Glass_(tau=17),0.0004187391097279462,0.0011994775425042102,2.864498478022528,0.5,1e-08,10,,,2025,100.0,1.25,0.1
Classical_ESN,Mackey_Glass_(tau=17),0.00016571310482849745,0.0014335625170125764,8.650869938718623,0.7,1e-08,10,,,2025,100.0,1.25,0.1
Classical_ESN,Mackey_Glass_(tau=17),0.000312224278898048,0.0004913325320507829,1.5736525480493462,0.9,1e-08,10,,,2025,100.0,1.25,0.1
Classical_ESN,Mackey_Glass_(tau=17),0.011702057174809346,0.8627987752007407,73.7305212504055,0.1,1e-08,10,,,2025,100.0,1.25,0.2
Classical_ESN,Mackey_Glass_(tau=17),0.000941689305413151,0.004080794796012977,4.333483212090419,0.3,1e-08,10,,,2025,100.0,1.25,0.2
Classical_ESN,Mackey_Glass_(tau=17),0.0006127123361748131,0.001028342204663223,1.6783442146492484,0.5,1e-08,10,,,2025,100.0,1.25,0.2
Classical_ESN,Mackey_Glass_(tau=17),0.0003303833555731919,0.000577703878555275,1.7485865096109319,0.7,1e-08,10,,,2025,100.0,1.25,0.2
Classical_ESN,Mackey_Glass_(tau=17),0.0003433567636300862,0.0007139337116672349,2.0792766803813074,0.9,1e-08,10,,,2025,100.0,1.25,0.2
Classical_ESN,Mackey_Glass_(tau=17),0.005024813481975369,0.00537623470101117,1.0699371668811972,0.1,1e-08,10,,,2025,150.0,0.9,0.1
Classical_ESN,Mackey_Glass_(tau=17),0.001012630975723883,0.0010059380288391176,0.9933905370809134,0.3,1e-08,10,,,2025,150.0,0.9,0.1
Classical_ESN,Mackey_Glass_(tau=17),0.000646322508517956,0.001491518960677052,2.3077007856297103,0.5,1e-08,10,,,2025,150.0,0.9,0.1
Classical_ESN,Mackey_Glass_(tau=17),0.0010167880946763113,0.0006171462383734789,0.6069565936154513,0.7,1e-08,10,,,2025,150.0,0.9,0.1
Classical_ESN,Mackey_Glass_(tau=17),0.00030841563966205724,0.00028355519519777294,0.9193930486420052,0.9,1e-08,10,,,2025,150.0,0.9,0.1
Classical_ESN,Mackey_Glass_(tau=17),0.005162889875172659,0.0032203833456507383,0.6237559629417897,0.1,1e-08,10,,,2025,150.0,0.9,0.2
Classical_ESN,Mackey_Glass_(tau=17),0.0010930498118664111,0.0008416463060069359,0.7699981253094064,0.3,1e-08,10,,,2025,150.0,0.9,0.2
Classical_ESN,Mackey_Glass_(tau=17),0.0007967656251175577,0.0006899013257419147,0.8658773722073215,0.5,1e-08,10,,,2025,150.0,0.9,0.2
Classical_ESN,Mackey_Glass_(tau=17),0.0008759201661676757,0.001052152994763343,1.2011973641007958,0.7,1e-08,10,,,2025,150.0,0.9,0.2
Classical_ESN,Mackey_Glass_(tau=17),0.00021137856281788637,0.000142912153186152,0.6760957747133434,0.9,1e-08,10,,,2025,150.0,0.9,0.2
Classical_ESN,Mackey_Glass_(tau=17),0.016039298906919196,0.01718869103741968,1.071660995731219,0.1,1e-08,10,,,2025,150.0,1.1,0.1
Classical_ESN,Mackey_Glass_(tau=17),0.0011597845137588658,0.0013013068915652527,1.122024717632858,0.3,1e-08,10,,,2025,150.0,1.1,0.1
Classical_ESN,Mackey_Glass_(tau=17),0.0006451149466851038,0.001587726135519346,2.4611523011175147,0.5,1e-08,10,,,2025,150.0,1.1,0.1
Classical_ESN,Mackey_Glass_(tau=17),0.00015349654428340384,0.0007147823501785078,4.656667376555334,0.7,1e-08,10,,,2025,150.0,1.1,0.1
Classical_ESN,Mackey_Glass_(tau=17),0.0002530459934007141,0.00040635253765083836,1.6058445825986811,0.9,1e-08,10,,,2025,150.0,1.1,0.1
Classical_ESN,Mackey_Glass_(tau=17),0.012863630982795447,0.008601713384038045,0.6686847123912733,0.1,1e-08,10,,,2025,150.0,1.1,0.2
Classical_ESN,Mackey_Glass_(tau=17),0.0007538573512934624,0.0006194844534183904,0.8217528851519241,0.3,1e-08,10,,,2025,150.0,1.1,0.2
Classical_ESN,Mackey_Glass_(tau=17),0.0006981380551936625,0.0020402210119765075,2.922374732044299,0.5,1e-08,10,,,2025,150.0,1.1,0.2
Classical_ESN,Mackey_Glass_(tau=17),0.000563337546242334,0.0019549800902879024,3.4703529053377133,0.7,1e-08,10,,,2025,150.0,1.1,0.2
Classical_ESN,Mackey_Glass_(tau=17),0.00038131718139875615,0.0003411955622976156,0.8947815072114885,0.9,1e-08,10,,,2025,150.0,1.1,0.2
Classical_ESN,Mackey_Glass_(tau=17),0.01368515234210609,0.028087103616036772,2.0523778554966587,0.1,1e-08,10,,,2025,150.0,1.25,0.1
Classical_ESN,Mackey_Glass_(tau=17),0.0003889451517445732,0.0021159863437599227,5.440320657729978,0.3,1e-08,10,,,2025,150.0,1.25,0.1
Classical_ESN,Mackey_Glass_(tau=17),0.00034701312907547814,0.0011364501949192934,3.274948697033611,0.5,1e-08,10,,,2025,150.0,1.25,0.1
Classical_ESN,Mackey_Glass_(tau=17),0.0002700874565106846,0.00048217851450364655,1.7852680784698778,0.7,1e-08,10,,,2025,150.0,1.25,0.1
Classical_ESN,Mackey_Glass_(tau=17),0.00025186485266875675,0.00020335832441416404,0.807410491219326,0.9,1e-08,10,,,2025,150.0,1.25,0.1
Classical_ESN,Mackey_Glass_(tau=17),0.008439970636164825,0.010245378525025387,1.2139116315315701,0.1,1e-08,10,,,2025,150.0,1.25,0.2
Classical_ESN,Mackey_Glass_(tau=17),0.0007779942210848071,0.0026009652936381453,3.34316788370414,0.3,1e-08,10,,,2025,150.0,1.25,0.2
Classical_ESN,Mackey_Glass_(tau=17),0.0006036555361823659,0.001803680889764735,2.987930668492765,0.5,1e-08,10,,,2025,150.0,1.25,0.2
Classical_ESN,Mackey_Glass_(tau=17),0.0002820253309756554,0.00037749999916778085,1.3385322441137988,0.7,1e-08,10,,,2025,150.0,1.25,0.2
Classical_ESN,Mackey_Glass_(tau=17),0.00029356212780958836,0.0001644408010011291,0.5601567280769592,0.9,1e-08,10,,,2025,150.0,1.25,0.2
